Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Iceland,ISL,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,393,393,393,393,417,417,417,417,417,417,417,417,417,417,417,,,
Iceland,ISL,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,4.5,4.5,4.5,12,12,11.5,11.5,11.5,11.5,,,
Iceland,ISL,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,4.5,4.5,4.5,12,12,11.5,11.5,11.5,11.5,,,
Iceland,ISL,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,4.5,4.5,4.5,12,12,11.5,11.5,11.5,11.5,,,
Iceland,ISL,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.20730579,31.53300842,30.7335963,31.63298683,32.86921377,33.81654864,34.93207883,34.65011098,35.34164871,34.49237914,35.39878666,36.32947752,36.78560696,37.89949257,38.05927369,37.47675105,38.30101211,38.789308,39.96421599,39.96418709,,
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,,58.84319536,59.35779415,59.24747493,59.43515214,59.59154982,59.71027751,59.80344344,59.99078431,59.79839835,59.88584652,59.80680683,59.85019457,60.12094753,60.29954359,60.43811529,60.42298003,60.40347236,60.74014779,60.73611172,60.63251928,60.67590702,60.80035248,60.69642371,61.0293994,60.99172942,60.94195124,61.06000626,60.90798099,61.04588001,61.01628218,61.07446884,60.97995755,61.00585566,60.97524881,60.85887548,60.73913877,60.87098369,60.83499541,60.88443725,60.86896566,60.70483218,60.72938494,60.62478348,60.66716221,60.58341377,60.50941918,60.4132262,60.45930465,60.56390611,60.39741826,60.43004315,60.42062566,60.43946065,60.44955082,60.43172485,60.39909996,60.2839388,60.24356466,60.21981337,60.21985692,,
India,IND,Agricultural land (sq. km),AG.LND.AGRI.K2,,1749520,1764820,1761540,1767120,1771770,1775300,1778070,1783640,1777920,1780520,1778170,1779460,1787510,1792820,1796940,1796490,1795910,1805920,1805800,1802720,1804010,1807710,1804620,1814520,1813400,1811920,1815430,1810910,1815010,1814130,1815860,1813050,1813820,1812910,1809450,1805890,1809810,1808740,1810210,1809750,1804870,1805600,1802490,1803750,1801260,1799060,1796200,1797570,1800680,1795730,1796700,1796420,1796980,1797280,1796750,1795780,1792356.04,1791155.64,1790449.469,1790450.764,,
India,IND,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,31016,35000,40000,44000,48000,54012,66000,78000,90000,100000,143000,170000,184293,203351,227668,250884,294313,334138,378714,382869,417769,461567,502581,553555,607773,648932,697568,750935,925365,988070,1063012,1136160,1195013,1257630,1354864,1502000,1650000,1797000,1944000,2091000,2238000,2385000,2532900,,,,,,,,,,,,,,,,,,,
India,IND,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,14,23,37,39,0,0,6,21,42,47,59,59,63,64,52,64,
India,IND,Aquaculture production (metric tons),ER.FSH.AQUA.MT,44843,49359,54368,59927,66096,72947,80561,89022,98471,109321,121671,136697,153958,173080,192321,213817,238123,264948,294854,328082,365180,406622,452939,504733,572000,633250,686260,788310,893330,1004500,1017136,1225261,1395444,1416702,1519528,1658807,1758739,1864322,1908485,2134814,1942531,2120634,2189445,2316947,2804362,2973126,3182817,3114762,3855763,3798842,3790021,3677584,4213980,4492502,4884002,5344002,5701902,6212869,7247902,7933000,8641286,9408300,
India,IND,Arable land (% of land area),AG.LND.ARBL.ZS,,52.40364726,52.7043344,52.9633155,53.05143634,53.21422445,53.34001527,53.74025878,53.83746077,53.80618124,54.00260326,53.73218664,53.87681245,54.16539138,54.31909834,54.43244461,54.50610287,54.50677555,54.90365567,54.97260518,54.77416512,54.79367279,54.90601004,54.73313175,55.03112818,55.00489373,54.96083331,54.89222014,54.77887387,54.98336803,54.97765027,54.88448434,54.72438694,54.68402625,54.66350956,54.45699737,54.15900094,54.35273225,54.28815515,54.14218398,54.12704873,53.92356358,53.95955186,53.74664922,53.70696121,53.62724885,53.36423168,53.14897467,53.13989352,53.11601344,52.80826318,52.79817301,52.65253818,52.61755892,52.62462204,52.60780508,52.57551653,52.43362718,52.29329811,52.25669278,52.25669278,,
India,IND,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.241755,2.216212,2.178246,2.127987,1.866554,1.634199,1.436323,1.265195,1.111937,0.9747421,1.04808,1.123261,1.207416,1.298778,1.398004,1.351614,1.312845,1.275724,1.245513,1.209028,1.361191,1.527804,1.588043,1.657945,1.729675,1.803299,1.914682,2.007833,2.293711,2.247908,2.307933,
India,IND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50056,63.11409,62.70322,62.17806,61.75559,61.43129,61.08086,60.68718,60.10669,59.64473,59.08598,58.44382,57.7151,56.75876,55.99824,55.09983,54.17196,53.3906,52.47509,51.51537,49.25777,47.00424,46.42778,45.7835,45.15931,44.52136,43.93962,43.32882,41.38738,44.30447,43.95999,
India,IND,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.42886,76.16771,75.86033,75.47938,75.29556,75.16219,75.05875,74.88384,74.54871,74.36429,73.80885,73.25214,72.54777,71.72401,71.01849,70.24514,69.38042,68.61887,67.67727,66.7014,63.27568,59.70126,59.11451,58.40867,57.70898,56.95825,56.25889,55.49442,53.13843,58.24064,58.32362,
India,IND,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2198,58.77035,58.29943,57.69278,57.16608,56.75264,56.29282,55.79622,55.10141,54.51308,53.91356,53.19874,52.41423,51.35994,50.52499,49.64861,48.76536,48.04472,47.20369,46.31529,44.57203,42.86185,42.42514,41.9332,41.46139,40.98172,40.55406,40.10083,37.78393,40.07831,39.61556,
India,IND,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,-500017600.2,702501190.1,962429102,-832488641.2,-2258339166,-5653548461,-6162724659,-5358708522,-4512606727,-4434193037,-6134931260,-6155516301,-7042634827,-8111530902,-7844247653,-6615557120,-4011561595,-4712170095,-3482052608,-6311718423,-10211864221,-13984314681,-13360131754,-13601016314,-11441228840,-13143494266,-9180938409,-5122207192,-8164091361,-14960253368,-27276336271,-31769964257,-38703712439,-74360043516,-67410018791,-91023662479,-1.06687E+11,-1.36063E+11,-92135051692,-67969807624,-63249171395,-41579206265,-72211612625,-1.05918E+11,-73451671323,-8342168264,-74039374428,-1.35965E+11
India,IND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06792267,0.084269972,0.092341661,0.078346809,0.109500411,0.120916925,0.125659601,0.109960541,0.082179223,0.093227877,0.106758375,0.120678374,0.13047505,0.140423486,0.152973254,,
India,IND,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49721,62919,70303,60813,86645,97405,103078,91841,69841,80546,93714,107492,117834,128565,142000,,
India,IND,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.43544,91.50198,91.56794,91.62477,91.54455,91.42199,91.30764,91.19286,91.02681,90.86407,90.5712,90.29315,90.00266,89.67062,89.29556,88.95426,88.58793,88.25179,87.91747,87.50383,85.47941,83.21196,82.09085,80.89853,79.58001,78.08733,78.02284,76.79601,75.56216,78.0271,77.90015,
India,IND,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.95231,82.95267,82.94133,82.90434,82.88318,82.83325,82.77811,82.72508,82.64344,82.56918,82.57684,82.60285,82.62601,82.61967,82.58119,82.49744,82.38616,82.2813,82.18313,82.04717,81.0293,79.98655,79.26825,78.5225,77.7374,76.89014,77.06564,76.4761,75.42513,75.7281,75.65645,
India,IND,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.08047,85.10345,85.11974,85.1173,85.08524,85.02083,84.95428,84.88918,84.78979,84.69649,84.64299,84.6058,84.56231,84.4846,84.37032,84.17574,83.95744,83.75459,83.56089,83.32291,82.0291,80.68233,79.87249,79.02728,78.12598,77.14079,77.26458,76.54211,75.45429,76.19951,76.12,
India,IND,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,840616811.9,1055835076,1316486937,1606852918,2082933822,2971257228,2797358479,2932696123,3290114666,3232033318,3384170908,3228227514,3363400779,3791282738,4139799057,4624863458,4925463517,4934088263,5107023139,6038145747,6774717629,7238385384,9110607257,11691135747,14508990007,16685072488,17337028679,19478164642,23901712153,38097905007,52178951919,69439848438,86552459544,1.06054E+11,92889486182,1.17068E+11,1.38528E+11,1.45525E+11,1.49164E+11,1.57196E+11,1.56278E+11,1.61819E+11,1.85294E+11,2.04956E+11,2.14762E+11,2.03145E+11,2.40655E+11,3.09374E+11
India,IND,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445,1445,1445,1445,1445,1445,1445,,,
India,IND,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,35,30,28.5,29.8,16.5,17.5,,,
India,IND,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.65,35,30,28.47,29.765,16.47,17.47,,,
India,IND,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.65,35,30,28.47,29.765,16.47,17.47,,,
India,IND,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,1.9,,,,,,,,
Indonesia,IDN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.30748467,21.30748467,21.2798843,21.2798843,21.25228393,21.22468356,21.22468356,21.22468356,21.19708319,21.19708319,21.16948282,21.16948282,21.14188246,21.14188246,21.11759413,21.00167258,21.00167258,21.00167258,20.97628024,20.97628024,20.94867987,20.94867987,20.92107951,20.45297725,21.90310063,22.79348852,24.00404069,24.3639495,24.5284477,24.88614848,22.92155423,22.82605696,23.19314186,23.16830153,23.72417295,23.71865288,24.027225,24.22042758,25.32444233,25.12730896,25.40586806,25.66205721,27.16670244,28.4236804,27.61410138,27.42981562,28.22874229,28.76136007,29.61354852,29.61354852,30.09290452,30.09290452,30.35921341,30.35921341,30.51899874,32.0635903,33.18208764,33.18208764,33.18208764,33.18208764,,
Indonesia,IDN,Agricultural land (sq. km),AG.LND.AGRI.K2,,386000,386000,385500,385500,385000,384500,384500,384500,384000,384000,383500,383500,383000,383000,382560,380460,380460,380460,380000,380000,379500,379500,379000,370520,396790,412920,434850,441370,444350,450830,415240,413510,420160,419710,429780,429680,435270,438770,458770,471770,477000,481810,510060,533660,518460,515000,530000,540000,556000,556000,565000,565000,570000,570000,573000,602000,623000,623000,623000,623000,,
Indonesia,IDN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,50,50,50,50,100,100,100,100,100,150,150,150,150,155,210,240,510,1820,1820,2100,2745,3390,3390,3652,3915,4175,4048,4316,4620,4524,4997,5470,5942,6033,6124,5139,4483,4656,4334.5,4013,3748,4097,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,2,4,3,2,3,4,6,8,10,13,16,17,17,15,
Indonesia,IDN,Aquaculture production (metric tons),ER.FSH.AQUA.MT,80639,86172,89263,88224,93148,93898,104339,112101,104175,105690,108706,114121,118952,129830,136244,149633,156744,173780,189266,202202,225296,269959,273541,303941,330764,359626,411552,456727,499597,527897,599824,607507,645368,710414,703522,743092,881098,777547,747007,882989,993727,1076749,1137151,1228559,1468612,2124093,2479247,3137376,3854944,4712846.53,6277924.49,7937071.54,9599764.82,13301407.93,14375286.83,15649311.1,16002319.09,16118238,15771806,15425627.33,14845014.41,14606533.6,
Indonesia,IDN,Arable land (% of land area),AG.LND.ARBL.ZS,,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.947724902,10.76414381,11.13840481,11.68599612,11.67826802,11.51487384,11.17980536,9.980845344,9.991333484,10.0073417,9.453678301,9.572911894,9.903564312,10.21213643,10.32253791,10.87454528,10.91866447,10.75887914,10.69549762,11.93383396,13.13755014,12.22144756,11.45128225,11.71759114,12.09042359,12.56977959,12.56977959,12.51651781,12.51651781,12.51651781,12.51651781,12.67630314,13.42196803,14.00784759,14.00784759,14.00784759,14.00784759,,
Indonesia,IDN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.306924,1.314479,1.325335,1.336221,1.377048,1.411712,1.717068,1.740142,2.874233,2.262443,3.071201,3.040165,2.879669,3.164563,3.032274,2.986109,2.885846,2.92994,2.866744,2.911703,3.338258,3.512192,3.494686,3.574017,3.514652,3.515298,3.421001,3.570065,3.497849,3.393806,3.24599,
Indonesia,IDN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.24254,51.90216,49.29163,44.84456,43.98077,42.32361,40.75549,44.97375,43.23329,45.27798,43.77068,44.33825,46.37889,43.32995,43.99477,42.06412,41.26119,41.09618,40.45368,39.12809,37.1929,35.93074,34.97517,34.28241,33.04387,31.82045,30.79004,29.71325,28.72393,29.57159,28.9872,
Indonesia,IDN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.98869,52.51617,49.74664,46.00413,43.91787,42.82545,41.7892,46.02076,43.09421,46.72906,44.51857,45.39627,47.53582,44.6197,44.37513,41.13506,41.40796,41.36017,39.9455,38.40577,36.79554,35.26823,33.91131,33.3693,32.6076,30.06474,28.82813,27.5807,26.5717,27.14625,26.00152,
Indonesia,IDN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.79189,51.52398,49.01556,44.13963,44.01887,42.02084,40.14027,44.33155,43.31833,44.39017,43.33549,43.74367,45.73312,42.62761,43.79026,42.56783,41.17544,40.93724,40.76273,39.56965,37.43539,36.33709,35.62631,34.84261,33.31252,32.92102,32.04441,31.09335,30.13293,31.16236,30.95727,
Indonesia,IDN,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,2257000000,-2465000000,-2802000000,2038000000,1531000000,-954000000,1299000000,2441000000,3100000000,1784000000,1059000000,2313000000,2344000000,1282000000,-1538000000,-2592000000,409000000,10819614427,12865957537,14619057987,12316401091,13131270332,12455540664,11341399488,8411220328,19786001791,20911715981,9917758527,21191036278,21212148896,24021724759,-1884415529,-6237109752,-3027125054,5351899012,8234324960,11434768729,-6713373307,-4133324478,18545794316,29207502575,42365650541
Indonesia,IDN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156423239,0.163177899,0.252880746,0.187633871,0.237988542,0.269635474,0.28832317,0.304233839,0.339110754,0.328900958,0.332195598,,,,,,
Indonesia,IDN,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23535,24964,39302,29604,38106,43906,47714,51151,57926,57079,58426,,,,,,
Indonesia,IDN,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.51118,74.35165,74.20759,73.93555,73.40621,72.69285,71.14966,72.39086,71.96442,71.81812,69.60905,69.47378,70.90373,70.00459,66.37059,65.76328,67.28596,67.2343,66.76734,65.53351,63.64528,61.41539,60.3707,60.34481,58.43995,58.09323,58.33564,59.12804,58.9215,59.94037,60.02757,
Indonesia,IDN,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.42023,63.23341,63.0546,62.86706,62.33125,61.6032,60.59999,63.91036,63.81545,64.30652,60.79185,60.68928,62.43343,60.87986,59.34127,58.81074,58.20245,57.93473,57.93189,56.94702,53.72217,50.81558,49.5399,48.97117,46.42183,46.75624,46.62093,47.22837,47.04022,48.2989,47.68391,
Indonesia,IDN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.57988,67.46065,67.26303,67.05513,66.5173,65.78782,64.54821,67.14427,66.9167,67.1652,64.0435,63.85777,65.47499,64.10416,61.8042,61.25863,61.55463,61.43148,61.27441,60.20555,57.48392,54.84697,53.65371,53.29792,51.00428,51.12628,51.19096,51.90482,51.74558,52.91293,52.59711,
Indonesia,IDN,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,449000000,504000000,546000000,570000000,844000000,844000000,1065000000,1369000000,1875000000,2488000000,2822000000,3391000000,3959000000,4797000000,5469000000,6599000000,6941000000,4479000000,4598583513,5214141117,5500453700,6662903965,5292886374,12729428769,12997157823,9149086942,10964374108,13845460474,12055619120,16670487601,21888154371,23660062833,22943904590,23530927575,22220881445,23323541061,25327655425,31206848719,31641319125,15015985674,13951271376,23085863973
Indonesia,IDN,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,471,471,471,403.2,403.2,403.2,,,
Indonesia,IDN,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9,53.9,49.3,26.3,24.5,21,12.6,,,
Indonesia,IDN,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.95,53.94,49.26,26.3,24.54,21,12.64,,,
Indonesia,IDN,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.95,53.94,49.26,26.3,24.54,21,12.64,,,
Indonesia,IDN,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,0.9,,,,,,,
"Iran, Islamic Rep.",IRN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47027953,16.9801783,16.90137819,16.82207938,16.74227714,16.71454063,16.58049354,16.58049354,16.58049354,,16.99268891,16.95726714,16.95726714,,
"Iran, Islamic Rep.",IRN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.39026008,36.40192539,36.43876323,36.47560107,36.51243891,36.51857855,36.56155603,36.59225423,36.63523171,36.65365063,36.93239028,37.32901103,37.74712051,37.42724527,37.10798399,36.80714163,36.64935288,36.14221862,36.78135514,35.43370417,35.78182175,36.14221862,36.35280827,36.55541639,37.06500651,37.26761463,37.47022275,37.98656647,37.88157862,37.75878582,38.67788993,39.16292149,39.38701835,39.39008817,39.42140033,39.55585844,39.19054987,39.77688548,39.10152509,38.608512,39.18502419,39.32071023,39.45639628,39.59208232,29.24371915,29.37940519,29.51509124,28.66290921,28.66364596,28.57351605,28.48338613,28.39325622,28.21410153,28.21410153,28.21410153,28.21410153,28.61941448,28.91525424,28.97565485,28.97565485,,
"Iran, Islamic Rep.",IRN,Agricultural land (sq. km),AG.LND.AGRI.K2,,592710,592900,593500,594100,594700,594800,595500,596000,596700,597000,601540,608000,614810,609600,604400,599500,596930,588670,599080,577130,582800,588670,592100,595400,603700,607000,610300,618710,617000,615000,629970,637870,641520,641570,642080,644270,638320,647870,636870,628840,638230,640440,642650,644860,476310,478520,480730,466850,466862,465394,463926,462458,459540,459540,459540,459540,464350,469150,470130,470130,,
"Iran, Islamic Rep.",IRN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,8000,10000,11000,13000,14500,16000,17500,18000,19000,20000,21500,22940,31673,37800,43900,50000,56062,63500,70942,78000,85000,93051,110000,130000,150000,170000,185000,195981,205000,215000,220000,228005,228200,228400,228600,228800,290000,230000,228000,228000,244448,257008,257098,249637,287365,298000,308422,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,3,8,6,7,9,15,18,24,19,27,31,37,35,36,35,
"Iran, Islamic Rep.",IRN,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,60,155,311,887,1510,2675,3800,4935,7040,9263,11197,13356,15368,18369,17776,20930,24820,26400,26000,27147,20226,21806,21882,25899,28636,29977,30279,33237,31800,40550,62550,76817,91714,104330,111761,129468,158549,154726,179552,220034,247262,296514,325325,320174,346118,398129,412887,439718,458131,480500,478737,
"Iran, Islamic Rep.",IRN,Arable land (% of land area),AG.LND.ARBL.ZS,,9.197180677,9.203320317,9.209459957,9.215599597,9.221739237,9.227878877,9.240158157,9.270856357,9.283135637,9.301554557,9.56617304,9.962793782,10.37660552,10.05059063,9.731329355,9.412068076,9.190427073,8.713377048,9.328568973,7.969866647,8.319212161,8.682064884,8.841081559,8.994572558,9.148063558,9.301554557,9.455045556,9.565559076,9.455045556,9.326113117,10.24153344,10.41835507,10.641224,10.64429382,10.67560598,10.49694246,10.13163388,10.33731182,10.03032982,9.162798693,9.738082959,9.84122891,9.944374862,10.04752081,10.15066676,10.25381272,10.35695867,9.544070336,9.55696358,9.448905916,9.340848253,9.232790589,9.017289226,9.017289226,9.017289226,9.017289226,9.327580894,9.603081664,9.642526965,9.642526965,,
"Iran, Islamic Rep.",IRN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.570828,3.586305,3.61402,3.652532,3.694969,3.738856,3.951208,4.164899,4.398771,4.624167,4.867344,5.103284,5.333932,5.584423,5.838014,5.476164,5.296093,4.772483,4.682734,4.015519,3.85704,3.626677,3.765434,3.591271,3.699711,3.538253,3.785993,3.684882,3.629303,3.138237,3.136838,
"Iran, Islamic Rep.",IRN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.57753,24.39971,24.26278,24.2473,24.04012,23.50762,23.43618,23.25127,23.19524,22.74118,22.57308,22.09361,21.43131,21.11333,20.85274,20.43885,19.84063,19.53423,19.32428,18.02489,17.42328,18.38558,17.13455,16.93366,17.14575,16.68842,16.58549,16.65399,16.97914,16.72775,16.2515,
"Iran, Islamic Rep.",IRN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.96892,30.86537,31.08677,31.17967,30.82399,30.73309,30.92943,30.67787,31.04029,30.91192,31.07161,30.72276,30.14557,29.94133,29.86761,29.37315,28.61614,28.32612,28.68166,27.11585,26.23602,25.59053,23.1896,21.579,22.6262,21.75474,21.13791,19.52951,19.78094,18.50466,18.21034,
"Iran, Islamic Rep.",IRN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.94919,23.72949,23.5166,23.44757,23.21304,22.57632,22.40984,22.17067,21.98376,21.40229,21.09817,20.50703,19.67606,19.17632,18.75095,18.37235,17.91492,17.82503,17.3808,16.23613,15.84877,16.97942,16.11219,16.1648,16.14573,15.65439,15.59337,16.01915,16.37575,16.39851,15.87236,
"Iran, Islamic Rep.",IRN,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,7737000000,2856000000,-201000000,11540000000,-3042000000,-4066000000,5348000000,-253000000,-865000000,-769000000,-5454000000,-2230000000,-2010000000,-2939000000,-2551000000,-11576000000,-8630000000,-5723000000,4029000000,3840000000,5179000000,2079000000,-2135000000,6356000000,12224000000,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62670337,,
"Iran, Islamic Rep.",IRN,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36158,,
